SupplierID,SupplierAddress,SupplierName,SupplierContactDetails,ProductID,CarMaker,CarModel,CarColor,CarModelYear,CarPrice,CustomerID,CustomerName,Gender,JobTitle,PhoneNumber,EmailAddress,City,Country,CountryCode,State,CustomerAddress,OrderDate,OrderID,ShipDate,ShipMode,Shipping,PostalCode,Sales,Quantity,Discount,CreditCardType,CreditCard,CustomerFeedback,LeadTime,CalcSales_NoDiscount,CalcSales_WithDiscount,Calculated_Total,Delay
926,7817 Lakewood Lane,Feednation,710-21-1159,612,Aston Martin,Vantage,Crimson,2008,720268.84,11523-1314,Inesita Lots,Female,Tax Accountant,904-365-2848,ilotspp@amazon.com,Jacksonville,United States,US,Florida,9121 Mcguire Way,2018-07-09,51138-067,2019-04-15,Same Day,Truck,32209,849411.71,1,0.37,jcb,3542407205633965,Good,280,720268.84,453769.3692,453769.37,280
927,4323 Nancy Parkway,Realbuzz,181-16-5414,5102,Nissan,Murano,Goldenrod,2009,613699.56,60505-3673,Hillie Minister,Male,Human Resources Assistant IV,901-929-9508,hministerpq@apache.org,Memphis,United States,US,Tennessee,4624 Menomonie Center,2018-12-24,69097-151,2019-02-06,Standard Class,Air,38143,732334.35,2,0.31,diners-club-enroute,201837665710325,Bad,44,1227399.12,846905.3928,846905.39,44
929,79 Vidon Way,Katz,815-87-7868,9671,Volvo,S40,Mauv,2001,753115.75,0363-0604,Tadeo Pyson,Male,Geological Engineer,202-145-2061,tpysonps@marketwatch.com,Washington,United States,US,District of Columbia,362 Lighthouse Bay Plaza,2018-08-04,0093-5539,2019-02-05,Same Day,Air,20005,982564.02,1,0.48,americanexpress,337941544436842,Very Good,185,753115.75,391620.19,391620.19,185
930,3495 Northwestern Street,Vinte,384-67-3810,8901,Toyota,Celica,Red,1976,747743.24,68382-027,Tedra Wasbey,Female,Media Manager IV,949-204-3472,twasbeypt@indiegogo.com,Irvine,United States,US,California,7806 Corscot Point,2019-01-23,50436-9973,2019-03-03,Standard Class,Truck,92612,724824.7,2,0.35,maestro,503813822387318766,Very Good,39,1495486.48,972066.212,972066.21,39
931,396 Tony Park,Skyvu,876-27-7207,8043,Saab,9-3,Crimson,2004,627014.03,68472-072,Cariotta Perel,Female,Internal Auditor,940-802-7294,cperelpu@github.com,Wichita Falls,United States,US,Texas,53 Amoth Road,2019-04-19,55111-565,2019-05-26,Standard Class,Air,76305,749629.33,1,0.55,jcb,3546870783223317,Very Good,37,627014.03,282156.3135,282156.31,37
932,873 Reinke Point,Roombo,709-70-9648,4531,Plymouth,Colt Vista,Fuscia,1994,655890.43,37000-764,Ingeborg Gasquoine,Female,Payment Adjustment Coordinator,206-990-8930,igasquoinepv@adobe.com,Seattle,United States,US,Washington,83056 Grayhawk Street,2018-10-20,51672-4109,2019-01-17,First Class,Air,98166,861981.38,1,0.89,visa,4041593530082,Bad,89,655890.43,72147.9473,72147.95,89
934,62188 Lunder Center,Rhybox,655-21-6931,8457,Lexus,LS,Puce,1989,645694.27,36800-980,Milzie Sutherby,Female,Nurse Practicioner,816-434-1505,msutherbypx@army.mil,Kansas City,United States,US,Missouri,2034 Sommers Parkway,2018-06-19,0942-6459,2019-05-03,Same Day,Air,64109,846757.92,2,0.5,visa-electron,4508024921703673,Bad,318,1291388.54,645694.27,645694.27,318
935,17831 Chinook Parkway,Skippad,791-05-7061,131,Toyota,Solara,Green,1999,706179.75,68151-2871,Marla Essery,Female,Accountant IV,610-255-2286,messerypy@reference.com,Reading,United States,US,Pennsylvania,2855 Fairview Street,2019-02-10,0178-0490,2019-06-07,First Class,Air,19605,988909.9,2,0.58,bankcard,5602218486208886,Good,117,1412359.5,593190.9900000001,593190.99,117
938,58 Cambridge Road,Bluejam,516-58-4018,110,Chevrolet,Silverado 2500,Teal,2009,746875.73,54575-348,Ardelia Toll,Female,Research Assistant I,337-599-9659,atollq1@dmoz.org,Lafayette,United States,US,Louisiana,900 Dottie Circle,2019-01-04,54868-5002,2019-04-27,First Class,Truck,70593,931028.62,1,0.39,jcb,3548271157373226,Okay,113,746875.73,455594.1953,455594.2,113
939,56 Forest Dale Center,Twitternation,441-20-8117,1173,Kia,Sportage,Khaki,2002,722002.22,0519-1357,Caitrin Povall,Female,Web Designer IV,781-141-8847,cpovallq2@nps.gov,Newton,United States,US,Massachusetts,43232 Spenser Lane,2018-06-29,27437-203,2019-01-31,Second Class,Truck,2458,960855.9,2,0.31,diners-club-international,36208796053764,Bad,216,1444004.44,996363.0636,996363.06,216
940,7899 Lillian Park,Yodoo,572-69-8273,7759,Chevrolet,Sportvan G10,Maroon,1993,540825.5,41520-140,Esra Copp,Male,Dental Hygienist,702-291-8966,ecoppq3@myspace.com,Las Vegas,United States,US,Nevada,642 Merchant Point,2018-11-12,10019-033,2019-05-30,Second Class,Truck,89166,921195.48,1,0.58,mastercard,5186170388234086,Very Bad,199,540825.5,227146.71,227146.71,199
942,8 Wayridge Center,Thoughtbeat,645-30-1824,4284,Ford,Explorer Sport,Mauv,2001,702638.94,76328-333,Hayward Audry,Male,Programmer Analyst III,646-450-7927,haudryq5@shinystat.com,New York City,United States,US,New York,2 Forster Avenue,2018-12-20,52125-877,2019-02-24,Second Class,Truck,10110,938864.54,1,0.78,jcb,3577042132735217,Very Good,66,702638.94,154580.56679999997,154580.57,66
943,105 Homewood Avenue,Fadeo,541-50-1247,561,Ford,Escape,Fuscia,2009,673956.21,63629-1671,Koral Foy,Female,Research Nurse,512-914-9456,kfoyq6@nbcnews.com,Austin,United States,US,Texas,27092 Susan Avenue,2018-12-25,68462-296,2019-05-29,First Class,Air,78769,887725.23,1,0.61,instapayment,6383245121425859,Bad,155,673956.21,262842.9219,262842.92,155
944,315 Del Mar Drive,Fivechat,331-38-7721,64,Geo,Metro,Green,1995,626229.94,68105-005,Ahmed Suggett,Male,Project Manager,239-378-6349,asuggettq7@histats.com,Naples,United States,US,Florida,12275 Old Shore Terrace,2018-07-10,50198-2826,2019-06-14,Standard Class,Truck,34114,959754.27,1,0.64,mastercard,5548664354803190,Very Bad,339,626229.94,225442.7784,225442.78,339
946,05665 Sugar Hill,Yodo,604-07-4246,481,Bmw,760,Yellow,2004,511800.86,43596-0011,Orsola Allonby,Female,Recruiter,504-842-6094,oallonbyq9@ucla.edu,New Orleans,United States,US,Louisiana,7 Fair Oaks Trail,2018-09-08,55728-001,2019-01-19,First Class,Air,70142,752863.64,1,0.63,jcb,3545187098471197,Very Bad,133,511800.86,189366.3182,189366.32,133
947,1282 Harbort Plaza,Kwimbee,184-98-6155,9193,Audi,S6,Mauv,2007,673231.79,57520-0034,Kirsten Shoobridge,Female,Recruiting Manager,619-278-6699,kshoobridgeqa@ycombinator.com,San Diego,United States,US,California,8471 Orin Street,2018-10-11,0078-0512,2019-04-11,Standard Class,Truck,92127,768969.79,2,0.87,diners-club-carte-blanche,30409301410335,Very Bad,182,1346463.58,175040.2654,175040.27,182
948,9 Kings Park,Wordtune,196-68-8662,593,Volvo,C30,Khaki,2012,698042.77,75884-100,Huntlee Cunnah,Male,Analog Circuit Design manager,208-912-6887,hcunnahqb@arstechnica.com,Idaho Falls,United States,US,Idaho,3 Atwood Parkway,2018-10-29,51079-425,2019-05-14,Standard Class,Truck,83405,851696.17,2,0.9,jcb,3587807839328971,Good,197,1396085.54,139608.55399999995,139608.55,197
949,03019 Union Parkway,Quimba,349-54-1230,3409,Volvo,C70,Turquoise,2010,506162.39,66259-701,Estele Baggett,Female,Structural Engineer,614-674-9191,ebaggettqc@about.me,Columbus,United States,US,Ohio,2435 Goodland Circle,2019-02-15,50563-180,2019-04-12,Second Class,Truck,43268,786821.32,2,0.6,americanexpress,342765678134250,Bad,56,1012324.78,404929.912,404929.91,56
950,45 Kipling Circle,Skipstorm,753-08-5560,9945,Mercedes-Benz,CLS-Class,Teal,2006,760854.57,24571-111,Ulysses Stansbie,Male,Executive Secretary,773-176-4952,ustansbieqd@hibu.com,Chicago,United States,US,Illinois,718 Jenifer Road,2018-08-28,51141-3771,2019-01-17,First Class,Truck,60652,894256.15,2,0.57,jcb,3530952164981164,Bad,142,1521709.14,654334.9302000001,654334.93,142
952,3549 Glendale Hill,Voolia,525-54-1139,524,Volvo,C70,Aquamarine,2012,668093.59,58474-010,Bear Polin,Male,Internal Auditor,719-190-4530,bpolinqf@theglobeandmail.com,Pueblo,United States,US,Colorado,1 Dapin Circle,2019-01-31,0615-7667,2019-03-11,Second Class,Truck,81015,946497.71,1,0.86,maestro,6763870680137145481,Good,39,668093.59,93533.1026,93533.1,39
953,8 Old Gate Point,Divavu,202-80-8923,7093,Toyota,Highlander,Yellow,2008,541112.82,68382-795,Russ Hamon,Male,Database Administrator IV,503-155-0778,rhamonqg@nytimes.com,Beaverton,United States,US,Oregon,60322 Bultman Point,2019-05-05,59067-001,2019-05-12,Second Class,Truck,97075,956637.35,2,0.56,jcb,3574635116041727,Very Bad,7,1082225.64,476179.2815999999,476179.28,7
954,66603 Eliot Lane,Yacero,191-07-5808,1241,Cadillac,Escalade EXT,Violet,2002,555111.84,23155-128,Brnaby Hurich,Male,Geological Engineer,313-509-3399,bhurichqh@boston.com,Detroit,United States,US,Michigan,156 Buhler Hill,2018-06-22,21624-001,2019-05-15,First Class,Truck,48217,750719.68,1,0.36,diners-club-carte-blanche,30024407736283,Good,327,555111.84,355271.5776,355271.58,327
955,4468 Hansons Place,Fadeo,141-40-6004,7910,Suzuki,SJ,Crimson,1985,641960.9,43857-0294,Winny Piscot,Female,Cost Accountant,213-255-5536,wpiscotqi@wiley.com,Van Nuys,United States,US,California,53772 Brown Junction,2018-07-04,64117-149,2019-04-15,First Class,Air,91499,920449.05,1,0.83,visa-electron,4175003332518732,Bad,285,641960.9,109133.35300000005,109133.35,285
957,6 Warner Drive,Skippad,518-75-5398,1142,Infiniti,QX,Green,2011,529963.3,43419-380,Carlota Mapletoft,Female,Research Assistant II,646-468-6380,cmapletoftqk@mtv.com,New York City,United States,US,New York,1 Drewry Avenue,2019-04-13,60429-509,2019-06-12,Same Day,Truck,10045,905366.74,2,0.65,jcb,3562888697251850,Very Good,60,1059926.6,370974.31,370974.31,60
958,5 Sullivan Hill,Demimbu,324-61-2750,8904,Audi,5000S,Aquamarine,1988,688837.92,63629-1346,Timoteo Lidgertwood,Male,Senior Cost Accountant,314-533-2582,tlidgertwoodql@deviantart.com,Saint Louis,United States,US,Missouri,74 South Place,2018-12-10,75936-111,2019-02-21,Standard Class,Air,63121,996374.15,2,0.55,jcb,3534221169334035,Bad,73,1377675.84,619954.128,619954.13,73
959,7 Dottie Place,Podcat,236-74-8866,4402,Dodge,Ram Van 3500,Turquoise,2001,508303.99,57664-229,Gare Flaherty,Male,Cost Accountant,813-847-6221,gflahertyqm@facebook.com,Tampa,United States,US,Florida,082 Warbler Court,2019-05-26,0832-1072,2019-06-17,Same Day,Truck,33686,715661.58,1,0.5,jcb,3571124323884412,Very Good,22,508303.99,254151.995,254152.0,22
960,69 5th Alley,Kare,642-47-2130,2271,Chevrolet,Express 1500,Red,2009,567101.99,55926-0014,Alla Zuker,Female,Information Systems Manager,816-458-5692,azukerqn@baidu.com,Kansas City,United States,US,Missouri,16513 Jenifer Place,2019-01-08,59779-320,2019-03-17,First Class,Air,64153,883602.62,1,0.4,jcb,3549532856422161,Bad,68,567101.99,340261.194,340261.19,68
961,2153 Eastlawn Pass,Browsedrive,812-70-9410,419,Suzuki,Grand Vitara,Puce,2010,691809.05,25021-656,Rozanne Fanton,Female,Director of Sales,203-601-4916,rfantonqo@yahoo.com,Stamford,United States,US,Connecticut,1 Nobel Parkway,2019-06-03,64117-211,2019-06-07,Second Class,Truck,6905,947353.81,2,0.45,maestro,501882433957354858,Very Bad,4,1383618.1,760989.9550000001,760989.96,4
962,74937 Lunder Trail,Gabvine,452-34-3464,1229,Volkswagen,New Beetle,Blue,2003,777460.38,26509-0003,Selie Brogi,Female,Sales Representative,540-821-3180,sbrogiqp@51.la,Roanoke,United States,US,Virginia,55 Maple Trail,2018-08-11,41163-445,2019-06-13,Standard Class,Air,24004,826034.52,1,0.33,switch,564182988521103227,Okay,306,777460.38,520898.4546,520898.45,306
963,3 Rusk Trail,Zazio,891-93-3442,3553,Volkswagen,Golf,Crimson,2006,647798.46,33992-3003,Kalli Coslett,Female,Business Systems Development Analyst,407-591-9064,kcoslettqq@reuters.com,Orlando,United States,US,Florida,5186 Nancy Trail,2019-03-18,46287-009,2019-05-08,Second Class,Truck,32835,976784.71,1,0.71,visa,4017956848315434,Very Good,51,647798.46,187861.5534,187861.55,51
964,2150 Acker Lane,Tazz,597-80-3691,885,Bmw,5 Series,Goldenrod,1994,798206.16,61727-303,Sascha Rallinshaw,Male,Database Administrator II,561-251-3124,srallinshawqr@youtu.be,West Palm Beach,United States,US,Florida,6693 Kinsman Park,2019-02-21,42998-402,2019-04-02,Second Class,Air,33411,917104.31,2,0.29,mastercard,5007664684692705,Very Good,40,1596412.32,1133452.7472,1133452.75,40
965,1127 Independence Terrace,Trupe,108-37-5957,4231,Suzuki,Samurai,Khaki,1994,764379.38,49884-929,Albert O'Cosgra,Male,Software Test Engineer II,585-649-1979,aocosgraqs@uol.com.br,Rochester,United States,US,New York,4622 Raven Circle,2018-11-14,59137-525,2019-03-12,Second Class,Air,14652,729410.28,2,0.56,switch,564182048340902349,Good,118,1528758.76,672653.8544,672653.85,118
969,7 Kings Pass,Divape,162-95-2640,4499,Hyundai,Sonata,Orange,1999,719448.27,68472-081,Diana Scruby,Female,Occupational Therapist,850-773-0823,dscrubyqw@dmoz.org,Pensacola,United States,US,Florida,04 Roxbury Circle,2018-12-21,0591-5882,2019-01-27,First Class,Truck,32505,860944.43,1,0.77,mastercard,5461339751603906,Very Good,37,719448.27,165473.1021,165473.1,37
970,489 West Road,Plambee,738-91-2227,8772,Dodge,Caliber,Violet,2008,575813.46,51655-096,Crichton Coxhead,Male,Database Administrator III,973-444-8592,ccoxheadqx@ihg.com,Paterson,United States,US,New Jersey,052 Wayridge Court,2019-06-03,55150-119,2019-06-10,Same Day,Truck,7505,701286.37,1,0.88,jcb,3563310105940452,Good,7,575813.46,69097.6152,69097.62,7
971,2 Oxford Junction,Abatz,477-42-1099,4255,Infiniti,QX56,Mauv,2011,653709.4,10812-204,Ryon Glasscoo,Male,Actuary,347-982-8865,rglasscooqy@creativecommons.org,Flushing,United States,US,New York,29029 Mesta Way,2019-03-13,36987-1840,2019-05-17,First Class,Air,11355,798954.23,2,0.73,mastercard,5010120436461043,Very Bad,65,1307418.8,353003.07600000006,353003.08,65
972,96 Sunnyside Crossing,Youfeed,712-07-8073,419,Mazda,Protege,Orange,2002,516052.17,59535-1041,Fax Terrill,Male,Staff Scientist,626-622-9124,fterrillqz@time.com,Pasadena,United States,US,California,75278 Texas Street,2018-12-24,68180-517,2019-05-19,First Class,Truck,91131,948690.72,2,0.32,maestro,6761311614705025,Very Bad,146,1032104.34,701830.9511999999,701830.95,146
974,5 Moose Drive,Rhycero,141-80-2703,3195,Ford,Tempo,Goldenrod,1991,694325.43,41250-167,Ronni Humpage,Female,Librarian,434-442-0666,rhumpager1@usgs.gov,Charlottesville,United States,US,Virginia,24 Moulton Point,2018-12-07,55154-4989,2019-06-14,Second Class,Air,22908,832851.16,2,0.73,bankcard,5602258722836033,Okay,189,1388650.86,374935.7322,374935.73,189
976,69 Goodland Lane,Eamia,475-13-8465,9304,Chevrolet,Express 1500,Red,2009,560777.07,49671-002,Lemuel Huggin,Male,Assistant Manager,314-523-6361,lhugginr3@salon.com,Saint Louis,United States,US,Missouri,8851 Bluestem Point,2018-09-12,43772-0003,2019-01-10,Standard Class,Air,63167,952762.44,2,0.72,china-unionpay,561031080337202382,Okay,120,1121554.14,314035.1592,314035.16,120
977,8 Scott Trail,Jamia,777-76-5259,8585,Nissan,Sentra,Red,2009,662924.75,0904-5980,Idell Merrell,Female,VP Product Management,208-132-9083,imerrellr4@soundcloud.com,Boise,United States,US,Idaho,2 Toban Point,2018-08-17,52376-036,2019-02-20,Standard Class,Air,83705,776307.76,1,0.76,diners-club-enroute,201989538273260,Very Good,187,662924.75,159101.94,159101.94,187
979,3142 Rockefeller Way,Thoughtbridge,782-90-9359,114,Plymouth,Sundance,Blue,1993,561643.77,0006-0740,Tirrell Hegg,Male,Account Executive,916-275-2214,theggr6@stumbleupon.com,Sacramento,United States,US,California,542 Spenser Hill,2018-12-17,16590-774,2019-03-02,Second Class,Truck,95823,952050.49,2,0.82,maestro,6759477294964975096,Okay,75,1123287.54,202191.75720000005,202191.76,75
982,786 Scoville Junction,Eidel,811-95-3189,7748,Lamborghini,Gallardo,Green,2003,679404.14,63629-1468,Tyler Okeshott,Male,Analyst Programmer,703-563-8336,tokeshottr9@usnews.com,Arlington,United States,US,Virginia,52 Buena Vista Trail,2018-09-25,57955-2311,2019-02-01,Standard Class,Air,22205,915071.48,1,0.49,switch,4936441148503177,Very Good,129,679404.14,346496.1114,346496.11,129
983,290 Dottie Drive,Twitternation,851-77-9525,9396,Chevrolet,G-Series G10,Puce,1994,630469.02,55711-070,Giavani Hugle,Male,Media Manager III,434-419-7151,ghuglera@edublogs.org,Charlottesville,United States,US,Virginia,5750 Carey Hill,2018-12-01,33261-039,2019-01-04,Same Day,Air,22903,735445.23,1,0.76,diners-club-enroute,201973340250344,Good,34,630469.02,151312.5648,151312.56,34
984,4015 Ramsey Alley,Vipe,155-18-0873,8675,Bmw,745,Aquamarine,2002,651516.71,0363-0149,Geno Gristock,Male,Physical Therapy Assistant,512-746-2727,ggristockrb@cdbaby.com,Austin,United States,US,Texas,438 Drewry Alley,2018-10-16,65856-216,2019-02-17,Standard Class,Truck,78737,711464.16,1,0.59,jcb,3570515958857972,Very Bad,124,651516.71,267121.8511,267121.85,124
985,157 Victoria Hill,Voolia,723-29-9697,8131,Dodge,Dynasty,Yellow,1992,526967.62,52054-215,Vince Sheekey,Male,Financial Advisor,617-645-5606,vsheekeyrc@nps.gov,Cambridge,United States,US,Massachusetts,85951 Mayfield Hill,2019-02-23,55301-243,2019-04-17,First Class,Air,2142,996982.84,1,0.26,maestro,50200835128615459,Bad,53,526967.62,389956.0388,389956.04,53
987,2 Kedzie Avenue,Realpoint,562-17-2875,3604,Volkswagen,Eurovan,Blue,1994,549477.51,24987-437,Boycie Seed,Male,Project Manager,713-159-7116,bseedre@nasa.gov,Houston,United States,US,Texas,7 Mendota Avenue,2018-07-31,55154-3226,2019-01-20,First Class,Truck,77281,849199.84,1,0.83,diners-club-carte-blanche,30565210388050,Very Good,173,549477.51,93411.17670000004,93411.18,173
988,46 Stoughton Parkway,Demizz,890-35-5664,9453,Nissan,240SX,Purple,1995,602442.24,51143-296,Nannie McGarrell,Female,Account Coordinator,816-161-2822,nmcgarrellrf@booking.com,Kansas City,United States,US,Missouri,68 Mosinee Street,2019-01-05,49348-920,2019-02-04,First Class,Truck,64193,895979.14,1,0.64,jcb,3535248218939547,Very Bad,30,602442.24,216879.2064,216879.21,30
990,9812 Summerview Way,Zava,362-62-8480,9043,Eagle,Talon,Turquoise,1991,563180.83,54973-2956,Ermina MacRedmond,Female,Senior Financial Analyst,727-499-2583,emacredmondrh@blogs.com,Saint Petersburg,United States,US,Florida,13 Glacier Hill Trail,2019-03-30,10544-219,2019-05-10,Same Day,Truck,33710,945595.51,2,0.77,diners-club-enroute,201874809527653,Bad,41,1126361.66,259063.1818,259063.18,41
991,48 Melody Parkway,Devpoint,306-69-8866,4254,Bmw,760,Orange,2006,772366.39,36987-2288,Naomi Piscopello,Female,Accountant II,410-723-1525,npiscopellori@rakuten.co.jp,Baltimore,United States,US,Maryland,61 Quincy Junction,2018-09-11,60505-0166,2019-05-31,Second Class,Air,21265,752901.1,2,0.39,jcb,3580172577697708,Very Good,262,1544732.78,942286.9958,942287.0,262
992,6 Carioca Trail,Vidoo,159-34-3380,3598,Mercury,Sable,Khaki,1996,562701.11,48951-3141,Zitella Thackston,Female,Financial Advisor,574-367-5341,zthackstonrj@theglobeandmail.com,South Bend,United States,US,Indiana,1513 Chive Junction,2018-11-30,0548-3015,2019-06-06,Standard Class,Air,46614,885826.68,1,0.78,maestro,5018213980202684166,Very Bad,188,562701.11,123794.2442,123794.24,188
993,59 Hollow Ridge Circle,Yombu,651-38-3577,5110,Dodge,Durango,Yellow,2005,587045.78,64735-050,Karlen McSpirron,Female,Senior Financial Analyst,256-613-4465,kmcspirronrk@jigsy.com,Gadsden,United States,US,Alabama,2805 Kropf Road,2018-09-19,49517-0001,2019-03-12,First Class,Air,35905,874705.48,2,0.32,mastercard,5048379280626251,Okay,174,1174091.56,798382.2607999999,798382.26,174
994,56 Jay Terrace,Zoovu,742-59-6791,9656,Bmw,Z3,Khaki,1999,734175.16,36987-1348,Tonie Gueste,Female,Recruiting Manager,302-244-4452,tguesterl@google.de,Wilmington,United States,US,Delaware,7216 Reindahl Way,2019-05-07,0517-0725,2019-05-19,First Class,Truck,19810,914193.62,1,0.42,jcb,3576734977831801,Very Good,12,734175.16,425821.5928,425821.59,12
995,7 Raven Way,Devpoint,699-53-1590,294,Mercury,Lynx,Khaki,1985,710759.09,52549-4118,Genevra Whetson,Female,GIS Technical Architect,916-606-7109,gwhetsonrm@ucoz.com,Sacramento,United States,US,California,871 Judy Alley,2018-07-26,0703-4852,2019-03-31,Same Day,Truck,94297,852889.61,1,0.55,jcb,3576076659621476,Okay,248,710759.09,319841.59049999993,319841.59,248
996,13 Dunning Alley,Edgeify,352-07-3630,7534,Chevrolet,Monte Carlo,Fuscia,2004,718778.77,0268-0030,Sherman Bennett,Male,Senior Editor,402-591-6358,sbennettrn@google.com.hk,Lincoln,United States,US,Nebraska,4 Oneill Place,2018-08-14,68788-0046,2019-03-16,Second Class,Truck,68524,900610.31,2,0.59,maestro,5018690487820810,Okay,214,1437557.54,589398.5914,589398.59,214
997,60 Fairview Hill,Zooveo,788-64-6027,7982,Subaru,Outback,Khaki,2006,689650.37,11559-729,Abbie Lehemann,Male,Chief Design Engineer,801-778-3176,alehemannro@tumblr.com,Salt Lake City,United States,US,Utah,62 Kedzie Court,2018-09-18,36987-3015,2019-04-08,Standard Class,Air,84152,987645.58,1,0.33,jcb,3576733373268774,Okay,202,689650.37,462065.7479,462065.75,202
